stop_id,stop_code,stop_name,stop_lat,stop_lon,location_type,parent_station,wheelchair_boarding,level_id,platform_code
"36998","36998","Hassell St/Fifteenth St","-34.23626220","142.17187661","","","0","Level 0",""
"36999","36999","Myrtle Ct/Fifteenth St","-34.23898522","142.17514779","","","0","Level 0",""
"37000","37000","Morpung Ave/Fifteenth St","-34.24337982","142.18038428","","","0","Level 0",""
"37001","37001","9298 Ginquam Ave","-34.25142818","142.18120426","","","0","Level 0",""
"37002","37002","Mildura Animal Shelter/Calder Hwy","-34.25987905","142.18012464","","","0","Level 0",""
"37003","37003","McCracken St/Calder Hwy","-34.26545380","142.18239865","","","0","Level 0",""
"37004","37004","Twenty Second St/Calder Hwy","-34.27307222","142.18533729","","","0","Level 0",""
"37005","37005","Sunnycliffs Cres/Calder Hwy","-34.28047651","142.18649830","","","0","Level 0",""
"37006","37006","8906 Calder Hwy","-34.28501598","142.18649930","","","0","Level 0",""
"37008","37008","Calder Hwy","-34.29788681","142.18650148","","","0","Level 0",""
"37009","37009","Red Cliffs Police Station/Jacaranda St","-34.30363730","142.18660677","","","0","Level 0",""
"37010","37010","Pedler Lane/Heytesbury Ave","-34.30486620","142.18739392","","","0","Level 0",""
"37011","37011","Barclay Square Park/Indi Ave","-34.30721423","142.18755270","","","0","Level 0",""
"37012","37012","Heytsbury Ave/Jacaranda St","-34.30438790","142.18645531","","","0","Level 0",""
"37013","37013","8760 Calder Hwy","-34.29884325","142.18631656","","","0","Level 0",""
"37014","37014","Sunnycliffs Cres/Calder Hwy","-34.28685440","142.18629657","","","0","Level 0",""
"37015","37015","Sunnycliffs Cr","-34.28004391","142.18626261","","","0","Level 0",""
"37016","37016","9068 Calder Hwy","-34.27042266","142.18415423","","","0","Level 0",""
"37017","37017","McCracken St/Calder Hwy","-34.26430663","142.18162890","","","0","Level 0",""
"37018","37018","Mildura Animal Shelter/Calder Hwy","-34.25993343","142.17990458","","","0","Level 0",""
"37019","37019","Belar Ave/Calder Hwy","-34.25112477","142.18127583","","","0","Level 0",""
"37020","37020","Morpung Ave/Fifteenth St","-34.24331826","142.17996482","","","0","Level 0",""
"37021","37021","Irymple Ave/Fifteenth St","-34.23942383","142.17530707","","","0","Level 0",""
"37022","37022","Koorlong Ave/Fifteenth St","-34.23571710","142.17084504","","","0","Level 0",""
"37023","37023","Irymple Public Library/Fifteenth St","-34.23377918","142.16852684","","","0","Level 0",""
"37024","37024","Karadoc Ave/Fifteenth St","-34.23192595","142.16630148","","","0","Level 0",""
"37025","37025","Irymple PS/Fifteenth St","-34.22669727","142.16002990","","","0","Level 0",""
"37026","37026","Cowra Ave/Fifteenth St","-34.22279324","142.15537450","","","0","Level 0",""
"37027","37027","Opp 599 Fifteenth St","-34.22074125","142.15291175","","","0","Level 0",""
"37028","37028","818 Fifteenth St","-34.21294032","142.14356973","","","0","Level 0",""
"37029","37029","San Mateo Ave/Fifteenth St","-34.21054746","142.14069351","","","0","Level 0",""
"37030","37030","Plantation St/Deakin Ave","-34.20504966","142.13810458","","","0","Level 0",""
"37031","37031","Muscat Ct/Deakin Ave","-34.20388981","142.13951551","","","0","Level 0",""
"37032","37032","Rambling Way/Deakin Ave","-34.20224905","142.14151774","","","0","Level 0",""
"37033","37033","Aldinga Dr/Deakin Ave","-34.20091630","142.14311196","","","0","Level 0",""
"37034","37034","Mildura Senior College/Deakin Ave","-34.19854468","142.14599069","","","0","Level 0",""
"37035","37035","Chaffey Sec Col/Deakin Ave","-34.19604504","142.14905002","","","0","Level 0",""
"37036","37036","Princess St/Deakin Ave","-34.19425732","142.15121205","","","0","Level 0",""
"37037","37037","Henderson Park/Deakin Ave","-34.19159277","142.15443226","","","0","Level 0",""
"37038","37038","St Andrews Uniting Church/Deakin Ave","-34.18968384","142.15672022","","","0","Level 0",""
"37039","37039","Ninth St/Deakin Ave","-34.18711583","142.15988036","","","0","Level 0",""
"37040","37040","Eighth St/Deakin Ave","-34.18469023","142.16277204","","","0","Level 0",""
"37041","37041","Eighth St/Deakin Ave","-34.18502827","142.16312119","","","0","Level 0",""
"37042","37042","Lime Ave/Eighth St","-34.18304584","142.16036263","","","0","Level 0",""
"37043","37043","Ninth St/Deakin Ave","-34.18723349","142.16035050","","","0","Level 0",""
"37044","37044","Eleventh St/Deakin Ave","-34.18894480","142.15830162","","","0","Level 0",""
"37045","37045","Mildura Library/Deakin Ave","-34.19066549","142.15626295","","","0","Level 0",""
"37046","37046","Thirteenth St/Deakin Ave","-34.19278793","142.15368089","","","0","Level 0",""
"37047","37047","Hunter St/Deakin Ave","-34.19411015","142.15204426","","","0","Level 0",""
"37048","37048","Risbey Lane/Eleventh St","-34.19070868","142.15894844","","","0","Level 0",""
"37049","37049","Lemon Ave/Eleventh St","-34.19224017","142.16077919","","","0","Level 0",""
"37050","37050","South Mildura Football Club/Eleventh St","-34.19445113","142.16339488","","","0","Level 0",""
"37051","37051","Mildura Harness Racing Track/Eleventh St","-34.19558633","142.16477154","","","0","Level 0",""
"37052","37052","Cleary Ave/Eleventh","-34.19958448","142.16953990","","","0","Level 0",""
"37053","37053","Kepito Ct/Eleventh St","-34.20123008","142.17152710","","","0","Level 0",""
"37055","37055","Black Pl/Benetook Ave","-34.20013256","142.17407216","","","0","Level 0",""
"37056","37056","Paul Pl/Ellswood Cres","-34.19957655","142.17778946","","","0","Level 0",""
"37057","37057","Ellswood Cres/Cureton Ave","-34.19673809","142.18622199","","","0","Level 0",""
"37058","37058","Cureton Ave/Benetook Ave","-34.19505091","142.18362994","","","0","Level 0",""
"37059","37059","Dolfin Dr/Benetook Ave","-34.19546955","142.18099380","","","0","Level 0",""
"37061","37061","Ellswood Cres/Benetook Ave","-34.19987700","142.17467211","","","0","Level 0",""
"37062","37062","Eleventh St","-34.20132106","142.17292027","","","0","Level 0",""
"37063","37063","Benetook Ave/Eleventh St","-34.20144277","142.17143907","","","0","Level 0",""
"37064","37064","Cleary Ave/Eleventh","-34.19997773","142.16969085","","","0","Level 0",""
"37069","37069","Mildura Recreation Reserve/Etiwanda Ave","-34.19841564","142.16662581","","","0","Level 0",""
"37071","37071","Sunnyside Ave/Thirteenth St","-34.19860764","142.16099989","","","0","Level 0",""
"37084","37084","Avocado St/Etiwanda St","-34.20276233","142.16129311","","","0","Level 0",""
"37085","37085","Lisa Ct/Etiwanda Ave","-34.20380178","142.16001946","","","0","Level 0",""
"37086","37086","Weir Cres/Etiwanda Ave","-34.20505732","142.15851659","","","0","Level 0",""
"37087","37087","Fourteenth St/Etiwanda St","-34.20594182","142.15742520","","","0","Level 0",""
"37088","37088","St Pauls PS/Fourteenth St","-34.20457285","142.15446837","","","0","Level 0",""
"37089","37089","Lower Murray Water/Fourteenth St","-34.20279477","142.15232645","","","0","Level 0",""
"3709","3709","Whiteside Rd/Princes Hwy","-38.05626980","145.38988750","","","0","Level 0",""
"37090","37090","Noyce Ct/San Mateo Ave","-34.20324187","142.15088073","","","0","Level 0",""
"37091","37091","McKay Pl/San Mateo Ave","-34.20508989","142.14864994","","","0","Level 0",""
"37092","37092","Matthew Flinders Dr/San Mateo Ave","-34.20770245","142.14548617","","","0","Level 0",""
"37093","37093","San Mateo Ave/Batey Cres","-34.20912089","142.14468915","","","0","Level 0",""
"37094","37094","Batey Cres/Maloney Dr","-34.21143003","142.14568388","","","0","Level 0",""
"37095","37095","Etiwanda Dr/Maloney Dr","-34.21312222","142.14770069","","","0","Level 0",""
"37096","37096","Maloney Dr/Etiwanda Ave","-34.21423906","142.14747390","","","0","Level 0",""
"3710","3710","Bayview Rd/Princes Hwy","-38.05920653","145.40566630","","","0","Level 0",""
"3711","3711","Tivendale Rd/Princes Hwy","-38.05987635","145.40920797","","","0","Level 0",""
"37110","37110","Marsden Dr/Fifteenth St","-34.20528479","142.13450289","","","0","Level 0",""
"37111","37111","Brooks Dr/Fifteenth St","-34.20433974","142.13338658","","","0","Level 0",""
"37112","37112","Walnut Ave/Fifteenth St","-34.20301546","142.13179350","","","0","Level 0",""
"37113","37113","Admiral Ct/Walnut Ave","-34.20381825","142.13001282","","","0","Level 0",""
"37114","37114","Woodley Park/Woodley Dr","-34.20372342","142.12717818","","","0","Level 0",""
"37115","37115","Greenvale Pde/Panorama Dr","-34.20098943","142.12682640","","","0","Level 0",""
"37116","37116","Panorama Dr/Fifteenth St","-34.19930309","142.12699954","","","0","Level 0",""
"37117","37117","Fifteenth","-34.19803903","142.12692069","","","0","Level 0",""
"37118","37118","Sterling Dr/Ontario Ave","-34.19674329","142.12853458","","","0","Level 0",""
"37119","37119","Colonial Dr/Ontario Ave","-34.19542783","142.13010620","","","0","Level 0",""
"3712","3712","Officer Recreation Reserve/Princes Hwy","-38.06111683","145.41564393","","","0","Level 0",""
"37120","37120","Ontario Ave/Colonial Dr","-34.19540021","142.13099659","","","0","Level 0",""
"37121","37121","Upland Dr/Centennial Dr","-34.19676797","142.13390941","","","0","Level 0",""
"37122","37122","Upland Dr/Walnut Ave","-34.19919450","142.13536308","","","0","Level 0",""
"37123","37123","Patricia Dr/Walnut Ave","-34.19762182","142.13726379","","","0","Level 0",""
"37124","37124","Eulinga Dr/Walnut Ave","-34.19472623","142.14077967","","","0","Level 0",""
"37125","37125","Beasy Ct/Fourteenth St","-34.19166469","142.13898307","","","0","Level 0",""
"37126","37126","Sebastian Ct/Cavallo Dr","-34.19178058","142.13577901","","","0","Level 0",""
"37127","37127","Wilson Ct/Lilley Dr","-34.19215657","142.13753491","","","0","Level 0",""
"37128","37128","Richardson Gr/Walnut Ave","-34.19314533","142.14270232","","","0","Level 0",""
"37129","37129","S C Mills Park/Walnut Ave","-34.19103940","142.14524035","","","0","Level 0",""
"3713","3713","McMullen Rd/Princes Hwy","-38.06226493","145.41925527","","","0","Level 0",""
"37130","37130","Bowen Cres/Walnut Ave","-34.18892441","142.14777877","","","0","Level 0",""
"37131","37131","Walnut Ave/Thirteenth St","-34.18782084","142.14811307","","","0","Level 0",""
"37133","37133","Healthscope Ct/Ontario Ave","-34.18344811","142.14459254","","","0","Level 0",""
"37134","37134","Heley Ct/Ontario Ave","-34.18229585","142.14597005","","","0","Level 0",""
"37135","37135","Eleventh St/Ontario Ave","-34.18141955","142.14703906","","","0","Level 0",""
"37136","37136","Tenth St/Ontario Ave","-34.18019879","142.14850712","","","0","Level 0",""
"37137","37137","Mildura West PS/Ontario Ave","-34.17884152","142.15016720","","","0","Level 0",""
"37138","37138","Wilga Ave/Ninth St","-34.17751881","142.14997214","","","0","Level 0",""
"37139","37139","Jude Ave/Ninth St","-34.17649818","142.14876278","","","0","Level 0",""
"37140","37140","Riverside Ave/Ninth St","-34.17482448","142.14675651","","","0","Level 0",""
"37141","37141","Riverside Ave/Eighth St","-34.17304315","142.14839748","","","0","Level 0",""
"37142","37142","Jude","-34.17493464","142.15067300","","","0","Level 0",""
"37143","37143","Ontario","-34.17631429","142.15230609","","","0","Level 0",""
"37144","37144","Mildura Croquet Club/Eighth St","-34.17756170","142.15378425","","","0","Level 0",""
"37145","37145","Chaffey Ave/Eighth St","-34.18026700","142.15705377","","","0","Level 0",""
"37150","37150","Cherry Ave/Eighth St","-34.17964995","142.15602707","","","0","Level 0",""
"37151","37151","Mildura Croquet Club/Eighth St","-34.17771275","142.15373225","","","0","Level 0",""
"37152","37152","Ontario","-34.17643667","142.15221238","","","0","Level 0",""
"37153","37153","Jude","-34.17503605","142.15050464","","","0","Level 0",""
"37154","37154","Riverside","-34.17306068","142.14815807","","","0","Level 0",""
"37159","37159","Tenth St/Ontario Ave","-34.18025187","142.14870998","","","0","Level 0",""
"3716","3716","Purton Rd/Princes Hwy","-38.06382274","145.46332345","","","0","Level 0",""
"37160","37160","Eleventh St/Ontario Ave","-34.18153253","142.14716263","","","0","Level 0",""
"37161","37161","Twelfth St/Ontario Ave","-34.18255559","142.14593346","","","0","Level 0",""
"37162","37162","Healthscope Ct/Ontario Ave","-34.18383621","142.14438602","","","0","Level 0",""
"37173","37173","Sterling Dr/Ontario Ave","-34.19694825","142.12847941","","","0","Level 0",""
"37174","37174","Fifteenth","-34.19811738","142.12707876","","","0","Level 0",""
"37175","37175","Panorama Dr/Fifteenth St","-34.19930751","142.12756294","","","0","Level 0",""
"37179","37179","Walnut Ave/Fifteenth St","-34.20287383","142.13185586","","","0","Level 0",""
"37180","37180","Brooks Dr/Fifteenth St","-34.20424434","142.13347880","","","0","Level 0",""
"37181","37181","Marsden Dr/Fifteenth St","-34.20543635","142.13491693","","","0","Level 0",""
"37182","37182","Jehovahs Witness Church/Fifteenth St","-34.20195610","142.13052124","","","0","Level 0",""
"37183","37183","Walnut Av/Fifteenth St","-34.20215433","142.13097593","","","0","Level 0",""
"37184","37184","289 Eighth St","-34.17238451","142.14700488","","","0","Level 0",""
"37185","37185","Mildura Gardens Retirement Village/Eighth St","-34.17033334","142.14456530","","","0","Level 0",""
"37187","37187","Flora","-34.16529793","142.13887327","","","0","Level 0",""
"37188","37188","54 Flora Ave","-34.16622572","142.13615447","","","0","Level 0",""
"37189","37189","Grandview","-34.16780700","142.13424319","","","0","Level 0",""
"3719","3719","Lyle Blue Ct/Princes Hwy","-38.07114907","145.47713504","","","0","Level 0",""
"37190","37190","Flora Av/Eleventh St","-34.16932979","142.13335376","","","0","Level 0",""
"37191","37191","Old Aerodrome Sporting Complex/Eleventh St","-34.17162382","142.13600661","","","0","Level 0",""
"37192","37192","Old Aerodrome Tennis Courts/Eleventh St","-34.17338198","142.13809442","","","0","Level 0",""
"37193","37193","Alm Ct/Eleventh St","-34.17643601","142.14174418","","","0","Level 0",""
"37194","37194","Symonds Ct/Eleventh St","-34.17903119","142.14495455","","","0","Level 0",""
"37195","37195","Ontario Ave/Eleventh St","-34.18057097","142.14676265","","","0","Level 0",""
"37196","37196","Cavallo Dr/Ontario Ave","-34.19163793","142.13490930","","","0","Level 0",""
"37197","37197","Ranfurly PS/Ontario Ave","-34.19340909","142.13279132","","","0","Level 0",""
"37198","37198","Endeavour Ct/Ontario Ave","-34.19449999","142.13146034","","","0","Level 0",""
"37199","37199","The Grange/San Mateo Ave","-34.21384576","142.13779336","","","0","Level 0",""
"3720","3720","Deveney St/Princes Hwy","-38.07146816","145.48159721","","","0","Level 0",""
"37200","37200","Olivewood Ave/San Mateo Ave","-34.21226495","142.13971655","","","0","Level 0",""
"37201","37201","Olivewood Dr/San Mateo Ave","-34.21234199","142.13984221","","","0","Level 0",""
"37202","37202","The Vines Retirement Village/San Mateo Ave","-34.21386248","142.13798755","","","0","Level 0",""
"37203","37203","Mirage Dr/San Mateo Ave","-34.21680327","142.13447894","","","0","Level 0",""
"37204","37204","James Cook Dr/San Mateo Ave","-34.21748047","142.13361593","","","0","Level 0",""
"37205","37205","Arizona Ct/San Mateo Ave","-34.21899100","142.13173992","","","0","Level 0",""
"37206","37206","Leichhardt Dr/Sixteenth St","-34.21864178","142.12975428","","","0","Level 0",""
"37207","37207","Deakin","-34.21583255","142.12638193","","","0","Level 0",""
"37208","37208","Deakin","-34.21471620","142.12503696","","","0","Level 0",""
"37210","37210","Walnut Ave/Sixteenth St","-34.21163290","142.12134468","","","0","Level 0",""
